Zipcodes,Date,Online Available,Pharmacy,Store Sales,Median Income,Population
92115,8/1/2016,0,0,82178,32803,32217
92115,9/1/2016,0,0,108662,32803,32217
92115,10/1/2016,0,0,96381,32803,32217
92115,11/1/2016,0,0,85792,32803,32217
92115,12/1/2016,0,0,95282,32803,32217
92117,1/1/2015,1,0,176085,41951,37410
92117,2/1/2015,1,0,125237,41951,37410
92117,3/1/2015,1,0,135673,41951,37410
92117,4/1/2015,1,0,163216,41951,37410
92117,5/1/2015,1,0,141637,41951,37410
92117,6/1/2015,1,0,179538,41951,37410
92117,7/1/2015,1,0,164786,41951,37410
92117,8/1/2015,1,0,141245,41951,37410
92117,9/1/2015,1,0,153423,41951,37410
92117,10/1/2015,1,0,174673,41951,37410
92117,11/1/2015,1,0,150583,41951,37410
92117,12/1/2015,1,0,141998,41951,37410
92117,1/1/2016,1,0,122086,41951,37410
92117,2/1/2016,1,0,152088,41951,37410
92117,3/1/2016,1,0,124540,41951,37410
92117,4/1/2016,1,0,135911,41951,37410
92117,5/1/2016,1,0,128138,41951,37410
92117,6/1/2016,1,0,144572,41951,37410
92117,7/1/2016,1,0,152170,41951,37410
92117,8/1/2016,1,0,138834,41951,37410
92117,9/1/2016,1,0,170803,41951,37410
92117,10/1/2016,1,0,147463,41951,37410
92117,11/1/2016,1,0,122036,41951,37410
92117,12/1/2016,1,0,163151,41951,37410
92126,1/1/2015,0,0,227281,42236,50728
92126,2/1/2015,0,0,170075,42236,50728
92126,3/1/2015,0,0,187044,42236,50728
92126,4/1/2015,0,0,189123,42236,50728
92126,5/1/2015,0,0,216140,42236,50728
92126,6/1/2015,0,0,201250,42236,50728
92126,7/1/2015,0,0,192829,42236,50728
92126,8/1/2015,0,0,186659,42236,50728
92126,9/1/2015,0,0,242965,42236,50728
92126,10/1/2015,0,0,185223,42236,50728
92126,11/1/2015,0,0,228867,42236,50728
92126,12/1/2015,0,0,238337,42236,50728
92126,1/1/2016,0,0,218540,42236,50728
92126,2/1/2016,0,0,203242,42236,50728
92126,3/1/2016,0,0,191994,42236,50728
92126,4/1/2016,0,0,216269,42236,50728
92126,5/1/2016,0,0,184945,42236,50728
92126,6/1/2016,0,0,238466,42236,50728
92126,7/1/2016,0,0,214062,42236,50728
92126,8/1/2016,0,0,226253,42236,50728
92126,9/1/2016,0,0,199257,42236,50728
92126,10/1/2016,0,0,176889,42236,50728
92126,11/1/2016,0,0,189230,42236,50728
92126,12/1/2016,0,0,231652,42236,50728
92128,1/1/2015,0,0,208906,60051,34802
92128,2/1/2015,0,0,211079,60051,34802
92128,3/1/2015,0,0,202762,60051,34802
92128,4/1/2015,0,0,230223,60051,34802
92128,5/1/2015,0,0,215259,60051,34802
92128,6/1/2015,0,0,202344,60051,34802
92128,7/1/2015,0,0,217349,60051,34802
92128,8/1/2015,0,0,201884,60051,34802
92128,9/1/2015,0,0,200191,60051,34802
92128,10/1/2015,0,0,178686,60051,34802
92128,11/1/2015,0,0,208906,60051,34802
92128,12/1/2015,0,0,188529,60051,34802
92128,1/1/2016,0,0,217245,60051,34802
92128,2/1/2016,0,0,197495,60051,34802
92128,3/1/2016,0,0,176931,60051,34802
92128,4/1/2016,0,0,210829,60051,34802
92128,5/1/2016,0,0,239084,60051,34802
92128,6/1/2016,0,0,186523,60051,34802
92128,7/1/2016,0,0,194569,60051,34802
92128,8/1/2016,0,0,213002,60051,34802
92128,9/1/2016,0,0,182281,60051,34802
92128,10/1/2016,0,0,180818,60051,34802
92128,11/1/2016,0,0,208969,60051,34802
92128,12/1/2016,0,0,176366,60051,34802
92129,1/1/2015,1,0,170268,59704,34707
92129,2/1/2015,1,0,169294,59704,34707
92129,3/1/2015,1,0,237054,59704,34707
92129,4/1/2015,1,0,172610,59704,34707
92129,5/1/2015,1,0,192834,59704,34707
92129,6/1/2015,1,0,169916,59704,34707
92129,7/1/2015,1,0,188731,59704,34707
92129,8/1/2015,1,0,232495,59704,34707
92129,9/1/2015,1,0,219503,59704,34707
92129,10/1/2015,1,0,211048,59704,34707
92129,11/1/2015,1,0,203070,59704,34707
92129,12/1/2015,1,0,226278,59704,34707
92129,1/1/2016,1,0,151350,59704,34707
92129,2/1/2016,1,0,180936,59704,34707
92129,3/1/2016,1,0,143426,59704,34707
92129,4/1/2016,1,0,132365,59704,34707
92129,5/1/2016,1,0,129136,59704,34707
92129,6/1/2016,1,0,157885,59704,34707
92129,7/1/2016,1,0,165357,59704,34707
92129,8/1/2016,1,0,148133,59704,34707
92129,9/1/2016,1,0,144992,59704,34707
92129,10/1/2016,1,0,165507,59704,34707
92129,11/1/2016,1,0,171558,59704,34707
92129,12/1/2016,1,0,171581,59704,34707
92130,1/1/2015,1,1,243219,82323,31041
92130,2/1/2015,1,1,292331,82323,31041
92130,3/1/2015,1,1,247409,82323,31041
92130,4/1/2015,1,1,226744,82323,31041
92130,5/1/2015,1,1,267033,82323,31041
92130,6/1/2015,1,1,267970,82323,31041
92130,7/1/2015,1,1,270365,82323,31041
92130,8/1/2015,1,1,237207,82323,31041
92130,9/1/2015,1,1,273384,82323,31041
92130,10/1/2015,1,1,212377,82323,31041
92130,11/1/2015,1,1,278485,82323,31041
92130,12/1/2015,1,1,229945,82323,31041
92130,1/1/2016,1,1,258800,82323,31041
92130,2/1/2016,1,1,189587,82323,31041
92130,3/1/2016,1,1,243467,82323,31041
92130,4/1/2016,1,1,234406,82323,31041
92130,5/1/2016,1,1,203402,82323,31041
92130,6/1/2016,1,1,196958,82323,31041
92130,7/1/2016,1,1,193828,82323,31041
92130,8/1/2016,1,1,222471,82323,31041
92130,9/1/2016,1,1,191844,82323,31041
92130,10/1/2016,1,1,217671,82323,31041
92130,11/1/2016,1,1,238437,82323,31041
92130,12/1/2016,1,1,201207,82323,31041
92154,1/1/2015,0,1,153339,30906,50268
92154,2/1/2015,0,1,130811,30906,50268
92154,3/1/2015,0,1,154872,30906,50268
92154,4/1/2015,0,1,166258,30906,50268
92154,5/1/2015,0,1,151707,30906,50268
92154,6/1/2015,0,1,161462,30906,50268
92154,7/1/2015,0,1,137923,30906,50268
92154,8/1/2015,0,1,166389,30906,50268
92154,9/1/2015,0,1,163110,30906,50268
92154,10/1/2015,0,1,141137,30906,50268
92154,11/1/2015,0,1,186616,30906,50268
92154,12/1/2015,0,1,129490,30906,50268
92154,1/1/2016,0,1,159472,30906,50268
92154,2/1/2016,0,1,164562,30906,50268
92154,3/1/2016,0,1,147075,30906,50268
92154,4/1/2016,0,1,169570,30906,50268
92154,5/1/2016,0,1,158167,30906,50268
92154,6/1/2016,0,1,134416,30906,50268
92154,7/1/2016,0,1,144122,30906,50268
92154,8/1/2016,0,1,155867,30906,50268
92154,9/1/2016,0,1,148738,30906,50268
92154,10/1/2016,0,1,132132,30906,50268
92154,11/1/2016,0,1,164757,30906,50268
92154,12/1/2016,0,1,145476,30906,50268
92201,1/1/2015,0,1,82941,24276,36090
92201,2/1/2015,0,1,82278,24276,36090
92201,3/1/2015,0,1,81763,24276,36090
92201,4/1/2015,0,1,79233,24276,36090
92201,5/1/2015,0,1,79408,24276,36090
92201,6/1/2015,0,1,102277,24276,36090
92201,7/1/2015,0,1,97586,24276,36090
92201,8/1/2015,0,1,76004,24276,36090
92201,9/1/2015,0,1,89196,24276,36090
92201,10/1/2015,0,1,74514,24276,36090
92201,11/1/2015,0,1,91956,24276,36090
92201,12/1/2015,0,1,91018,24276,36090
92201,1/1/2016,0,1,85553,24276,36090
92201,2/1/2016,0,1,83897,24276,36090
92201,3/1/2016,0,1,92729,24276,36090
92201,4/1/2016,0,1,96537,24276,36090
92201,5/1/2016,0,1,84698,24276,36090
92201,6/1/2016,0,1,94771,24276,36090
92201,7/1/2016,0,1,96464,24276,36090
92201,8/1/2016,0,1,79408,24276,36090
92201,9/1/2016,0,1,81965,24276,36090
92201,10/1/2016,0,1,79482,24276,36090
92201,11/1/2016,0,1,79206,24276,36090
92201,12/1/2016,0,1,81487,24276,36090
92234,1/1/2015,0,0,86331,26173,32024
92234,2/1/2015,0,0,78729,26173,32024
92234,3/1/2015,0,0,78829,26173,32024
92234,4/1/2015,0,0,86993,26173,32024
92234,5/1/2015,0,0,76390,26173,32024
92234,6/1/2015,0,0,70733,26173,32024
92234,7/1/2015,0,0,75108,26173,32024
92234,8/1/2015,0,0,68394,26173,32024
92234,9/1/2015,0,0,72669,26173,32024
92234,10/1/2015,0,0,73046,26173,32024
92234,11/1/2015,0,0,70607,26173,32024
92234,12/1/2015,0,0,94101,26173,32024
92234,1/1/2016,0,0,69417,26173,32024
92234,2/1/2016,0,0,80464,26173,32024
92234,3/1/2016,0,0,82014,26173,32024
92234,4/1/2016,0,0,83783,26173,32024
92234,5/1/2016,0,0,82115,26173,32024
92234,6/1/2016,0,0,82073,26173,32024
92234,7/1/2016,0,0,77882,26173,32024
92234,8/1/2016,0,0,88787,26173,32024
92234,9/1/2016,0,0,76709,26173,32024
92234,10/1/2016,0,0,74027,26173,32024
92234,11/1/2016,0,0,79676,26173,32024
92234,12/1/2016,0,0,76424,26173,32024
92324,1/1/2015,0,1,89006,26829,31320
92324,2/1/2015,0,1,88009,26829,31320
92324,3/1/2015,0,1,81895,26829,31320
92324,4/1/2015,0,1,82160,26829,31320
92324,5/1/2015,0,1,75992,26829,31320
92324,6/1/2015,0,1,90524,26829,31320
92324,7/1/2015,0,1,80413,26829,31320
92324,8/1/2015,0,1,93568,26829,31320
92324,9/1/2015,0,1,74325,26829,31320
92324,10/1/2015,0,1,86395,26829,31320
92324,11/1/2015,0,1,88150,26829,31320
92324,12/1/2015,0,1,89994,26829,31320
92324,1/1/2016,0,1,91759,26829,31320
92324,2/1/2016,0,1,80598,26829,31320
92324,3/1/2016,0,1,71766,26829,31320
92324,4/1/2016,0,1,76636,26829,31320
92324,5/1/2016,0,1,77819,26829,31320
92324,6/1/2016,0,1,91794,26829,31320
92324,7/1/2016,0,1,80748,26829,31320
92324,8/1/2016,0,1,90630,26829,31320
92324,9/1/2016,0,1,79672,26829,31320
92324,10/1/2016,0,1,89924,26829,31320
92324,11/1/2016,0,1,96347,26829,31320
92324,12/1/2016,0,1,91786,26829,31320
92335,1/1/2015,0,1,134218,23078,52229
92335,2/1/2015,0,1,119600,23078,52229
92335,3/1/2015,0,1,99224,23078,52229
92335,4/1/2015,0,1,136774,23078,52229
92335,5/1/2015,0,1,140862,23078,52229
92335,6/1/2015,0,1,130383,23078,52229
92335,7/1/2015,0,1,104818,23078,52229
92335,8/1/2015,0,1,119600,23078,52229
92335,9/1/2015,0,1,112993,23078,52229
92335,10/1/2015,0,1,118765,23078,52229
92335,11/1/2015,0,1,106665,23078,52229
92335,12/1/2015,0,1,142090,23078,52229
92335,1/1/2016,0,1,126447,23078,52229
92335,2/1/2016,0,1,123840,23078,52229
92335,3/1/2016,0,1,134218,23078,52229
92335,4/1/2016,0,1,109412,23078,52229
92335,5/1/2016,0,1,132585,23078,52229
92335,6/1/2016,0,1,115423,23078,52229
92335,7/1/2016,0,1,121498,23078,52229
92335,8/1/2016,0,1,111627,23078,52229
92335,9/1/2016,0,1,114019,23078,52229
92335,10/1/2016,0,1,122410,23078,52229
92335,11/1/2016,0,1,105045,23078,52229
92335,12/1/2016,0,1,115613,23078,52229
92336,1/1/2015,1,0,231930,40528,50950
92336,2/1/2015,1,0,164242,40528,50950
92336,3/1/2015,1,0,198231,40528,50950
92336,4/1/2015,1,0,189290,40528,50950
92336,5/1/2015,1,0,194101,40528,50950
92336,6/1/2015,1,0,184354,40528,50950
92336,7/1/2015,1,0,221192,40528,50950
92336,8/1/2015,1,0,216939,40528,50950
92336,9/1/2015,1,0,200337,40528,50950
92336,10/1/2015,1,0,210641,40528,50950
92336,11/1/2015,1,0,208142,40528,50950
92336,12/1/2015,1,0,204177,40528,50950
92336,1/1/2016,1,0,169639,40528,50950
92336,2/1/2016,1,0,207882,40528,50950
92336,3/1/2016,1,0,184196,40528,50950
92336,4/1/2016,1,0,171253,40528,50950
92336,5/1/2016,1,0,167447,40528,50950
92336,6/1/2016,1,0,188221,40528,50950
92336,7/1/2016,1,0,213996,40528,50950
92336,8/1/2016,1,0,178482,40528,50950
92336,9/1/2016,1,0,170954,40528,50950
92336,10/1/2016,1,0,192183,40528,50950
92336,11/1/2016,1,0,154077,40528,50950
92336,12/1/2016,1,0,162268,40528,50950
92345,1/1/2015,0,0,134257,31973,45967
92345,2/1/2015,0,0,148264,31973,45967
92345,3/1/2015,0,0,138226,31973,45967
92345,4/1/2015,0,0,134037,31973,45967
92345,5/1/2015,0,0,163490,31973,45967
92345,6/1/2015,0,0,152849,31973,45967
92345,7/1/2015,0,0,157405,31973,45967
92345,8/1/2015,0,0,129628,31973,45967
92345,9/1/2015,0,0,154319,31973,45967
92345,10/1/2015,0,0,144046,31973,45967
92345,11/1/2015,0,0,137344,31973,45967
92345,12/1/2015,0,0,142591,31973,45967
92345,1/1/2016,0,0,139093,31973,45967
92345,2/1/2016,0,0,126747,31973,45967
92345,3/1/2016,0,0,160492,31973,45967
92345,4/1/2016,0,0,112873,31973,45967
92345,5/1/2016,0,0,133596,31973,45967
92345,6/1/2016,0,0,136565,31973,45967
92345,7/1/2016,0,0,144031,31973,45967
92345,8/1/2016,0,0,124690,31973,45967
92345,9/1/2016,0,0,156994,31973,45967
92345,10/1/2016,0,0,155906,31973,45967
92345,11/1/2016,0,0,132508,31973,45967
92345,12/1/2016,0,0,154113,31973,45967
92346,1/1/2015,0,1,133864,41150,35611
92346,2/1/2015,0,1,138110,41150,35611
92346,3/1/2015,0,1,171161,41150,35611
92346,4/1/2015,0,1,126170,41150,35611
92346,5/1/2015,0,1,156959,41150,35611
92346,6/1/2015,0,1,144773,41150,35611
92346,7/1/2015,0,1,147527,41150,35611
92346,8/1/2015,0,1,160067,41150,35611
92346,9/1/2015,0,1,130863,41150,35611
92346,10/1/2015,0,1,130540,41150,35611
92346,11/1/2015,0,1,166406,41150,35611
92346,12/1/2015,0,1,156713,41150,35611
92346,1/1/2016,0,1,167560,41150,35611
92346,2/1/2016,0,1,164637,41150,35611
92346,3/1/2016,0,1,142419,41150,35611
92346,4/1/2016,0,1,152328,41150,35611
92346,5/1/2016,0,1,139680,41150,35611
92346,6/1/2016,0,1,177715,41150,35611
92346,7/1/2016,0,1,163175,41150,35611
92346,8/1/2016,0,1,152143,41150,35611
92346,9/1/2016,0,1,129986,41150,35611
92346,10/1/2016,0,1,141803,41150,35611
92346,11/1/2016,0,1,163098,41150,35611
92346,12/1/2016,0,1,153482,41150,35611
92399,1/1/2015,1,0,140882,40406,34590
92399,2/1/2015,1,0,117947,40406,34590
92399,3/1/2015,1,0,130149,40406,34590
92399,4/1/2015,1,0,133880,40406,34590
92399,5/1/2015,1,0,129562,40406,34590
92399,6/1/2015,1,0,143706,40406,34590
92399,7/1/2015,1,0,136634,40406,34590
92399,8/1/2015,1,0,118995,40406,34590
92399,9/1/2015,1,0,116605,40406,34590
92399,10/1/2015,1,0,121805,40406,34590
92399,11/1/2015,1,0,125914,40406,34590
92399,12/1/2015,1,0,134104,40406,34590
92399,1/1/2016,1,0,137957,40406,34590
92399,2/1/2016,1,0,145297,40406,34590
92399,3/1/2016,1,0,131369,40406,34590
92399,4/1/2016,1,0,119180,40406,34590
92399,5/1/2016,1,0,115588,40406,34590
92399,6/1/2016,1,0,139261,40406,34590
92399,7/1/2016,1,0,128554,40406,34590
92399,8/1/2016,1,0,124075,40406,34590
92399,9/1/2016,1,0,139667,40406,34590
92399,10/1/2016,1,0,145109,40406,34590
92399,11/1/2016,1,0,128554,40406,34590
92399,12/1/2016,1,0,122366,40406,34590
92404,1/1/2015,0,0,82906,27460,33809
92404,2/1/2015,0,0,79155,27460,33809
92404,3/1/2015,0,0,93749,27460,33809
92404,4/1/2015,0,0,99338,27460,33809
92404,5/1/2015,0,0,80882,27460,33809
92404,6/1/2015,0,0,75757,27460,33809
92404,7/1/2015,0,0,99450,27460,33809
92404,8/1/2015,0,0,91725,27460,33809
92404,9/1/2015,0,0,97481,27460,33809
92404,10/1/2015,0,0,82794,27460,33809
92404,11/1/2015,0,0,85561,27460,33809
92404,12/1/2015,0,0,97426,27460,33809
92404,1/1/2016,0,0,94706,27460,33809
92404,2/1/2016,0,0,78347,27460,33809
92404,3/1/2016,0,0,85932,27460,33809
92404,4/1/2016,0,0,90983,27460,33809
92404,5/1/2016,0,0,83834,27460,33809
92404,6/1/2016,0,0,76425,27460,33809
92404,7/1/2016,0,0,88829,27460,33809
92404,8/1/2016,0,0,81699,27460,33809
92404,9/1/2016,0,0,93657,27460,33809
92404,10/1/2016,0,0,93768,27460,33809
92404,11/1/2016,0,0,91855,27460,33809
92404,12/1/2016,0,0,100183,27460,33809
92407,1/1/2015,0,1,96730,36113,30865
92407,2/1/2015,0,1,114707,36113,30865
92407,3/1/2015,0,1,118136,36113,30865
92407,4/1/2015,0,1,120500,36113,30865
92407,5/1/2015,0,1,119201,36113,30865
92407,6/1/2015,0,1,97631,36113,30865
92407,7/1/2015,0,1,100276,36113,30865
92407,8/1/2015,0,1,112354,36113,30865
92407,9/1/2015,0,1,99481,36113,30865
92407,10/1/2015,0,1,122466,36113,30865
92407,11/1/2015,0,1,113525,36113,30865
92407,12/1/2015,0,1,108984,36113,30865
92407,1/1/2016,0,1,130191,36113,30865
92407,2/1/2016,0,1,103858,36113,30865
92407,3/1/2016,0,1,104677,36113,30865
92407,4/1/2016,0,1,119342,36113,30865
92407,5/1/2016,0,1,109827,36113,30865
92407,6/1/2016,0,1,100932,36113,30865
92407,7/1/2016,0,1,119377,36113,30865
92407,8/1/2016,0,1,126574,36113,30865
92407,9/1/2016,0,1,122607,36113,30865
92407,10/1/2016,0,1,132719,36113,30865
92407,11/1/2016,0,1,118967,36113,30865
92407,12/1/2016,0,1,125228,36113,30865
92503,1/1/2015,0,1,150553,31839,51674
92503,2/1/2015,0,1,190389,31839,51674
92503,3/1/2015,0,1,190458,31839,51674
92503,4/1/2015,0,1,138823,31839,51674
92503,5/1/2015,0,1,185051,31839,51674
92503,6/1/2015,0,1,167396,31839,51674
92503,7/1/2015,0,1,184844,31839,51674
92503,8/1/2015,0,1,183203,31839,51674
92503,9/1/2015,0,1,167569,31839,51674
92503,10/1/2015,0,1,142209,31839,51674
92503,11/1/2015,0,1,140965,31839,51674
92503,12/1/2015,0,1,174133,31839,51674
92503,1/1/2016,0,1,165634,31839,51674
92503,2/1/2016,0,1,183254,31839,51674
92503,3/1/2016,0,1,174375,31839,51674
92503,4/1/2016,0,1,145906,31839,51674
92503,5/1/2016,0,1,186830,31839,51674
92503,6/1/2016,0,1,195831,31839,51674
92503,7/1/2016,0,1,173960,31839,51674
92503,8/1/2016,0,1,151796,31839,51674
92503,9/1/2016,0,1,195831,31839,51674
92503,10/1/2016,0,1,145111,31839,51674
92503,11/1/2016,0,1,199528,31839,51674
92503,12/1/2016,0,1,141328,31839,51674
92504,1/1/2015,0,0,89621,32283,32660
92504,2/1/2015,0,0,94091,32283,32660
92504,3/1/2015,0,0,109685,32283,32660
92504,4/1/2015,0,0,88187,32283,32660
92504,5/1/2015,0,0,95947,32283,32660
92504,6/1/2015,0,0,113871,32283,32660
92504,7/1/2015,0,0,84729,32283,32660
92504,8/1/2015,0,0,93564,32283,32660
92504,9/1/2015,0,0,104066,32283,32660
92504,10/1/2015,0,0,98941,32283,32660
92504,11/1/2015,0,0,86257,32283,32660
92504,12/1/2015,0,0,95114,32283,32660
92504,1/1/2016,0,0,84887,32283,32660
92504,2/1/2016,0,0,99194,32283,32660
92504,3/1/2016,0,0,108494,32283,32660
92504,4/1/2016,0,0,120619,32283,32660
92504,5/1/2016,0,0,110750,32283,32660
92504,6/1/2016,0,0,104319,32283,32660
92504,7/1/2016,0,0,89262,32283,32660
92504,8/1/2016,0,0,100164,32283,32660
92504,9/1/2016,0,0,95842,32283,32660
92504,10/1/2016,0,0,88566,32283,32660
92504,11/1/2016,0,0,108557,32283,32660
92504,12/1/2016,0,0,103243,32283,32660
92506,1/1/2015,1,1,148045,44833,30527
92506,2/1/2015,1,1,140845,44833,30527
92506,3/1/2015,1,1,128328,44833,30527
92506,4/1/2015,1,1,136175,44833,30527
92506,5/1/2015,1,1,140845,44833,30527
92506,6/1/2015,1,1,136577,44833,30527
92506,7/1/2015,1,1,143690,44833,30527
92506,8/1/2015,1,1,148016,44833,30527
92506,9/1/2015,1,1,137784,44833,30527
92506,10/1/2015,1,1,115884,44833,30527
92506,11/1/2015,1,1,119275,44833,30527
92506,12/1/2015,1,1,145113,44833,30527
92506,1/1/2016,1,1,125089,44833,30527
92506,2/1/2016,1,1,131803,44833,30527
92506,3/1/2016,1,1,130471,44833,30527
92506,4/1/2016,1,1,148994,44833,30527
92506,5/1/2016,1,1,122252,44833,30527
92506,6/1/2016,1,1,138920,44833,30527
92506,7/1/2016,1,1,153162,44833,30527
92506,8/1/2016,1,1,136368,44833,30527
92506,9/1/2016,1,1,136752,44833,30527
92506,10/1/2016,1,1,131873,44833,30527
92506,11/1/2016,1,1,136114,44833,30527
92506,12/1/2016,1,1,121667,44833,30527
92553,1/1/2015,0,1,126134,26366,39809
92553,2/1/2015,0,1,101557,26366,39809
92553,3/1/2015,0,1,93501,26366,39809
92553,4/1/2015,0,1,115454,26366,39809
92553,5/1/2015,0,1,91054,26366,39809
92553,6/1/2015,0,1,106924,26366,39809
92553,7/1/2015,0,1,97336,26366,39809
92553,8/1/2015,0,1,106792,26366,39809
92553,9/1/2015,0,1,111178,26366,39809
92553,10/1/2015,0,1,104632,26366,39809
92553,11/1/2015,0,1,103298,26366,39809
92553,12/1/2015,0,1,109084,26366,39809
92553,1/1/2016,0,1,99188,26366,39809
92553,2/1/2016,0,1,92388,26366,39809
92553,3/1/2016,0,1,105745,26366,39809
92553,4/1/2016,0,1,97336,26366,39809
92553,5/1/2016,0,1,89930,26366,39809
92553,6/1/2016,0,1,99452,26366,39809
92553,7/1/2016,0,1,109933,26366,39809
92553,8/1/2016,0,1,97953,26366,39809
92553,9/1/2016,0,1,122662,26366,39809
92553,10/1/2016,0,1,103695,26366,39809
92553,11/1/2016,0,1,104764,26366,39809
92553,12/1/2016,0,1,96212,26366,39809
92563,1/1/2015,1,0,115752,41659,32048
92563,2/1/2015,1,0,120558,41659,32048
92563,3/1/2015,1,0,147140,41659,32048
92563,4/1/2015,1,0,101467,41659,32048
92563,5/1/2015,1,0,123028,41659,32048
92563,6/1/2015,1,0,125565,41659,32048
92563,7/1/2015,1,0,107661,41659,32048
92563,8/1/2015,1,0,113856,41659,32048
92563,9/1/2015,1,0,134577,41659,32048
92563,10/1/2015,1,0,129450,41659,32048
92563,11/1/2015,1,0,114150,41659,32048
92563,12/1/2015,1,0,145631,41659,32048
92563,1/1/2016,1,0,134722,41659,32048
92563,2/1/2016,1,0,129504,41659,32048
92563,3/1/2016,1,0,121758,41659,32048
92563,4/1/2016,1,0,109405,41659,32048
92563,5/1/2016,1,0,114150,41659,32048
92563,6/1/2016,1,0,118107,41659,32048
92563,7/1/2016,1,0,121758,41659,32048
92563,8/1/2016,1,0,143982,41659,32048
92563,9/1/2016,1,0,124309,41659,32048
92563,10/1/2016,1,0,103188,41659,32048
92563,11/1/2016,1,0,125297,41659,32048
92563,12/1/2016,1,0,115672,41659,32048
92592,1/1/2015,1,0,222352,47637,42791
92592,2/1/2015,1,0,205882,47637,42791
92592,3/1/2015,1,0,222189,47637,42791
92592,4/1/2015,1,0,228712,47637,42791
92592,5/1/2015,1,0,191776,47637,42791
92592,6/1/2015,1,0,191715,47637,42791
92592,7/1/2015,1,0,201764,47637,42791
92592,8/1/2015,1,0,207431,47637,42791
92592,9/1/2015,1,0,218235,47637,42791
92592,10/1/2015,1,0,193651,47637,42791
92592,11/1/2015,1,0,228957,47637,42791
92592,12/1/2015,1,0,226755,47637,42791
92592,1/1/2016,1,0,167667,47637,42791
92592,2/1/2016,1,0,207229,47637,42791
92592,3/1/2016,1,0,221834,47637,42791
92592,4/1/2016,1,0,181257,47637,42791
92592,5/1/2016,1,0,178272,47637,42791
92592,6/1/2016,1,0,197708,47637,42791
92592,7/1/2016,1,0,193694,47637,42791
92592,8/1/2016,1,0,183969,47637,42791
92592,9/1/2016,1,0,201764,47637,42791
92592,10/1/2016,1,0,180110,47637,42791
92592,11/1/2016,1,0,215728,47637,42791
92592,12/1/2016,1,0,201683,47637,42791
92626,1/1/2015,0,0,140584,43988,34343
92626,2/1/2015,0,0,126036,43988,34343
92626,3/1/2015,0,0,116020,43988,34343
92626,4/1/2015,0,0,124556,43988,34343
92626,5/1/2015,0,0,129072,43988,34343
92626,6/1/2015,0,0,155540,43988,34343
92626,7/1/2015,0,0,121987,43988,34343
92626,8/1/2015,0,0,158259,43988,34343
92626,9/1/2015,0,0,159724,43988,34343
92626,10/1/2015,0,0,161190,43988,34343
92626,11/1/2015,0,0,158712,43988,34343
92626,12/1/2015,0,0,117229,43988,34343
92626,1/1/2016,0,0,124480,43988,34343
92626,2/1/2016,0,0,158078,43988,34343
92626,3/1/2016,0,0,172822,43988,34343
92626,4/1/2016,0,0,126353,43988,34343
92626,5/1/2016,0,0,152579,43988,34343
92626,6/1/2016,0,0,133348,43988,34343
92626,7/1/2016,0,0,153863,43988,34343
92626,8/1/2016,0,0,157866,43988,34343
92626,9/1/2016,0,0,132940,43988,34343
92626,10/1/2016,0,0,150932,43988,34343
92626,11/1/2016,0,0,172822,43988,34343
92626,12/1/2016,0,0,151068,43988,34343
92630,1/1/2015,0,0,187657,48851,40650
92630,2/1/2015,0,0,173201,48851,40650
92630,3/1/2015,0,0,218616,48851,40650
92630,4/1/2015,0,0,158863,48851,40650
92630,5/1/2015,0,0,227274,48851,40650
92630,6/1/2015,0,0,176934,48851,40650
92630,7/1/2015,0,0,214764,48851,40650
92630,8/1/2015,0,0,167760,48851,40650
92630,9/1/2015,0,0,229359,48851,40650
92630,10/1/2015,0,0,182514,48851,40650
92630,11/1/2015,0,0,180866,48851,40650
92630,12/1/2015,0,0,167581,48851,40650
92630,1/1/2016,0,0,156580,48851,40650
92630,2/1/2016,0,0,154098,48851,40650
92630,3/1/2016,0,0,158466,48851,40650
92630,4/1/2016,0,0,183487,48851,40650
92630,5/1/2016,0,0,163947,48851,40650
92630,6/1/2016,0,0,200446,48851,40650
92630,7/1/2016,0,0,200327,48851,40650
92630,8/1/2016,0,0,206423,48851,40650
92630,9/1/2016,0,0,198579,48851,40650
92630,10/1/2016,0,0,210494,48851,40650
92630,11/1/2016,0,0,161524,48851,40650
92630,12/1/2016,0,0,159876,48851,40650
92647,1/1/2015,0,0,132029,42707,38399
92647,2/1/2015,0,0,165598,42707,38399
92647,3/1/2015,0,0,153249,42707,38399
92647,4/1/2015,0,0,143262,42707,38399
92647,5/1/2015,0,0,153708,42707,38399
92647,6/1/2015,0,0,150330,42707,38399
92647,7/1/2015,0,0,180652,42707,38399
92647,8/1/2015,0,0,165303,42707,38399
92647,9/1/2015,0,0,129307,42707,38399
92647,10/1/2015,0,0,157431,42707,38399
92647,11/1/2015,0,0,149363,42707,38399
92647,12/1/2015,0,0,173912,42707,38399
92647,1/1/2016,0,0,133390,42707,38399
92647,2/1/2016,0,0,148871,42707,38399
92647,3/1/2016,0,0,162252,42707,38399
92647,4/1/2016,0,0,163581,42707,38399
92647,5/1/2016,0,0,180783,42707,38399
92647,6/1/2016,0,0,139982,42707,38399
92647,7/1/2016,0,0,137752,42707,38399
92647,8/1/2016,0,0,150986,42707,38399
92647,9/1/2016,0,0,143262,42707,38399
92647,10/1/2016,0,0,162252,42707,38399
92647,11/1/2016,0,0,178979,42707,38399
92647,12/1/2016,0,0,165631,42707,38399
92656,1/1/2015,0,1,234021,62765,32843
92656,2/1/2015,0,1,199455,62765,32843
